"feature_id","baseMean","log2FoldChange","lfcSE","pvalue","padj","SYMBOL"
"ENSG00000010256",1173.43997096111,1.81683106290744,0.19199399834729,3.3460244995874e-22,2.47219733219515e-19,"UQCRC1"
"ENSG00000105220",976.235168746868,1.37445658685687,0.143889471431553,3.86945857175293e-22,2.75304811716199e-19,"GPI"
"ENSG00000176087",681.885083503617,1.16539784860756,0.121907453311758,5.0903877259912e-22,3.49236957915325e-19,"SLC35A4"
"ENSG00000086065",165.302611737978,-2.08106577266302,0.224763940897492,9.91697647624355e-22,6.06911625250107e-19,"CHMP5"
"ENSG00000175567",3711.08068699779,1.73837243852043,0.185553534744185,1.01099281665817e-21,6.06911625250107e-19,"UCP2"
"ENSG00000184009",19684.4227020142,1.34716318710808,0.142356287665442,9.54097226855045e-22,6.06911625250107e-19,"ACTG1"
"ENSG00000185122",665.196493443436,1.38486683675987,0.146466080906991,9.62741514142832e-22,6.06911625250107e-19,"HSF1"
"ENSG00000019582",19797.4480696447,1.31954466125057,0.14017526500749,1.61020676757068e-21,9.37335515304022e-19,"CD74"
"ENSG00000126458",283.79241260756,1.98500454414756,0.215206801566944,1.91713197973314e-21,1.08118436259046e-18,"RRAS"
"ENSG00000179144",487.987763449236,-1.35510052175125,0.144379676810701,1.9698830135693e-21,1.08118436259046e-18,"GIMAP7"
"ENSG00000149925",11660.9986367551,1.81474918669022,0.195997451118572,2.30702556473757e-21,1.23105447496135e-18,"ALDOA"
"ENSG00000134072",273.72871897023,1.84991264609948,0.200258353145912,2.55090834315284e-21,1.32440403437746e-18,"CAMK1"
"ENSG00000010610",2265.82678943175,1.30721593586549,0.139598424353133,2.6285752253298e-21,1.32881394943646e-18,"CD4"
"ENSG00000115234",1739.33007711193,1.53590203544328,0.165558791263722,3.84481509553248e-21,1.89381789705587e-18,"SNX17"
"ENSG00000072958",930.453086238868,1.02852778493065,0.11057706897663,7.22145280916968e-21,3.4426211063904e-18,"AP1M1"
"ENSG00000160013",184.953896830165,1.86677986546431,0.2047347805128,7.34760361072392e-21,3.4426211063904e-18,"PTGIR"
"ENSG00000167965",230.087540118098,1.81644272539541,0.199114036969641,8.13304274742096e-21,3.7198988375704e-18,"MLST8"
"ENSG00000103495",2406.74983928116,1.61546639531613,0.176852874289929,1.21299646248495e-20,5.41899117310138e-18,"MAZ"
"ENSG00000245848",937.983948794398,1.72832599041003,0.190022054351437,1.32183941077775e-20,5.77103070023649e-18,"CEBPA"
"ENSG00000164543",302.023840972178,-1.42590760558149,0.155641111201595,1.41008299188892e-20,6.01948761648582e-18,"STK17A"
"ENSG00000137309",997.752472396273,1.94525624507295,0.215815729456729,1.50397102013872e-20,6.28071376018801e-18,"HMGA1"
"ENSG00000074800",4447.62093480111,1.19205932768711,0.12971869264876,1.62918005225148e-20,6.65884017101082e-18,"ENO1"
"ENSG00000162430",623.18332929494,1.83908514895086,0.204028815822978,2.06372818417899e-20,8.25921217043301e-18,"SELENON"
"ENSG00000114779",577.523597591313,1.65600761544887,0.183407552648127,2.89958098882429e-20,1.13675409786356e-17,"ABHD14B"
"ENSG00000182199",486.486094345807,1.41994506956864,0.156442955711202,3.12379210893502e-20,1.20016092825283e-17,"SHMT2"
"ENSG00000104774",2598.52105035738,1.442061914724,0.159011942112487,3.207001111206e-20,1.20797041855426e-17,"MAN2B1"
"ENSG00000265681",1753.13764194884,-1.94682634757622,0.219072454040086,4.69873048667317e-20,1.73581947401907e-17,"RPL17"
"ENSG00000100744",96.372401795688,-1.6860631522889,0.18832660739238,5.38552002379768e-20,1.95199697466327e-17,"GSKIP"
"ENSG00000158864",456.600867761628,1.02997505556952,0.113444312779846,5.69003308866827e-20,2.01608073116445e-17,"NDUFS2"
"ENSG00000205744",833.744493072043,1.13968549069698,0.12577912206777,5.77222489401586e-20,2.01608073116445e-17,"DENND1C"
"ENSG00000119574",207.85993858288,1.62857130143348,0.182012956410141,6.48705288358498e-20,2.22529081952978e-17,"ZBTB45"
"ENSG00000142327",4705.47401842793,2.13128123446899,0.243787922693631,8.85002953479969e-20,2.98261521690355e-17,"RNPEPL1"
"ENSG00000092067",141.970095704211,2.75001831681775,0.329797894757903,1.02702071351792e-19,3.34202145203345e-17,"CEBPE"
"ENSG00000141873",335.075875640802,1.97693428035545,0.225006853292714,1.0438380381156e-19,3.34202145203345e-17,"SLC39A3"
"ENSG00000179921",385.033511334805,2.0507240463242,0.234089031792454,1.01739112091112e-19,3.34202145203345e-17,"GPBAR1"
"ENSG00000285043",408.142149034081,1.52294008579479,0.170821471065599,1.09714007167496e-19,3.4550919306354e-17,"LOC112694756"
"ENSG00000198712",37446.2840066756,2.08622113931859,0.239270289318702,1.28724995293925e-19,3.98839864451015e-17,"COX2"
"ENSG00000158457",436.226379419013,2.10574789033684,0.241878928669941,1.3449456787115e-19,4.10101690286476e-17,"TSPAN33"
"ENSG00000105329",7856.59123678365,1.69738430860314,0.192148209753339,1.52647945582936e-19,4.58182349163781e-17,"TGFB1"
"ENSG00000030582",7705.66311953373,1.71668516076719,0.19473001563772,1.70694252349109e-19,5.04467167327137e-17,"GRN"
"ENSG00000089486",423.633097244933,1.55306668030797,0.175624863997476,1.96728388828378e-19,5.72598840817143e-17,"CDIP1"
"ENSG00000149932",641.329149100872,1.70236818464996,0.193575468640821,2.14050931402168e-19,6.13719163020247e-17,"TMEM219"
"ENSG00000120727",498.589721178299,-1.6457597215109,0.187167703941363,2.48874578997158e-19,6.99956676760017e-17,"PAIP2"
"ENSG00000138433",230.805149815085,-1.8604180065042,0.213165337554041,2.5141598488517e-19,6.99956676760017e-17,"CIR1"
"ENSG00000147604",2445.42654338989,-1.79808707461322,0.206127404441668,3.12075478856081e-19,8.56424278403616e-17,"RPL7"
"ENSG00000111669",2055.70128697112,1.3191963540859,0.149344941631607,3.39891900484868e-19,9.19623015255538e-17,"TPI1"
"ENSG00000164104",392.072291802739,-1.5200199974814,0.173750277866861,4.90588503482915e-19,1.30891738220928e-16,"HMGB2"
"ENSG00000137166",169.701959016494,1.73700290550095,0.200227038417848,5.60473606424641e-19,1.47489013416676e-16,"FOXP4"
"ENSG00000167645",586.227601257207,2.06212143079392,0.241231771349096,6.2047485480219e-19,1.61071918388515e-16,"YIF1B"
"ENSG00000228594",96.7400785375578,2.10856432017711,0.247377616055666,6.45487280557678e-19,1.65330808793506e-16,"FNDC10"
"ENSG00000151414",377.422677240774,-1.66648337126644,0.192554144819139,8.01355608557506e-19,2.02553174215654e-16,"NEK7"
"ENSG00000137876",167.661325394343,-2.18788248073987,0.258687614960995,8.28493511530527e-19,2.06692991642876e-16,"RSL24D1"
"ENSG00000053371",356.326556634266,1.80861229779592,0.21028959355452,8.85316046428366e-19,2.18037451947294e-16,"AKR7A2"
"ENSG00000142669",8143.40128437954,1.71974831453687,0.199390827384439,9.08268953761213e-19,2.20858817743708e-16,"SH3BGRL3"
"ENSG00000102882",1439.2428377664,1.66668207534354,0.193074122182011,9.72996068028051e-19,2.33640680835236e-16,"MAPK3"
"ENSG00000149781",3734.55334995834,1.33729569117772,0.153565540672905,9.97077749867171e-19,2.36467451542572e-16,"FERMT3"
"ENSG00000161642",971.542771645335,1.64004557941161,0.189926106873259,1.0121184481834e-18,2.37107260848817e-16,"ZNF385A"
"ENSG00000042493",1056.18383122661,1.51616739405594,0.175342276390837,1.20644047301841e-18,2.79225560080526e-16,"CAPG"
"ENSG00000100280",829.950921055381,0.95459022609354,0.109148836105126,1.26416203351868e-18,2.89101817427308e-16,"AP1B1"
"ENSG00000128309",644.083923987233,2.44580347834232,0.297381532392191,1.71153054141396e-18,3.86805902359556e-16,"MPST"
"ENSG00000183291",385.806180976478,-1.51502096721854,0.176128880325183,1.79254882381442e-18,4.00405382621803e-16,"SELENOF"
"ENSG00000212864",52.4904510038558,3.02417759601849,0.391382169693908,1.97836570522074e-18,4.36832243647017e-16,"RNF208"
"ENSG00000171161",639.05197669243,1.48059599905922,0.1726490815519,2.41417741783237e-18,5.27003956779089e-16,"ZNF672"
"ENSG00000104894",6314.65691729718,1.80376907670849,0.213152241864271,2.95128669854308e-18,6.37013679539468e-16,"CD37"
"ENSG00000136279",2753.48284012929,1.25661379302434,0.146368699258936,3.36196955301862e-18,7.17593723483196e-16,"DBNL"
"ENSG00000011260",99.5906738430682,-1.39596969019942,0.163282857658079,3.58397513774921e-18,7.55026806532817e-16,"UTP18"
"ENSG00000108107",10866.7443047123,1.68968515464478,0.199436859450154,3.66551793096853e-18,7.55026806532817e-16,"RPL28"
"ENSG00000135390",1630.10515951783,1.85759119192046,0.22064953047978,3.66681742189121e-18,7.55026806532817e-16,"ATP5MC2"
"ENSG00000196576",1625.61197631374,1.12366422587833,0.130687172175438,3.6945611563813e-18,7.55026806532817e-16,"PLXNB2"
"ENSG00000141959",1699.12169942899,1.59840068304989,0.188595385707289,4.44563418189791e-18,8.98954027729042e-16,"PFKL"
"ENSG00000136295",1076.34434372075,1.52048003175069,0.179060323035258,4.598426513089e-18,9.20164305379581e-16,"TTYH3"
"ENSG00000161911",758.672223965492,2.65123270104731,0.333638055711794,4.78780375548704e-18,9.48182578792846e-16,"TREML1"
"ENSG00000141349",256.75001847921,1.75004707373882,0.207873271225708,4.95107246930087e-18,9.70511246278263e-16,"G6PC3"
"ENSG00000144579",3466.43248127826,1.43804045660447,0.169210895130547,5.12448856772185e-18,9.94357832181178e-16,"CTDSP1"
"ENSG00000100097",2406.20587863983,1.90731667844271,0.228219523665699,5.30275507984139e-18,1.01225968989106e-15,"LGALS1"
"ENSG00000163382",324.570280882555,1.73568734482037,0.206289386935972,5.36401565409101e-18,1.01225968989106e-15,"NAXE"
"ENSG00000166797",97.6198523879237,-1.60412186580886,0.189801624098539,5.37483021181094e-18,1.01225968989106e-15,"CIAO2A"
"ENSG00000133243",1061.81400249855,1.42820988421159,0.168144482173739,5.43346896701159e-18,1.01336833841061e-15,"BTBD2"
"ENSG00000064601",1957.97648994962,1.34823922808703,0.158665161781153,6.13182501138184e-18,1.12183198541567e-15,"CTSA"
"ENSG00000153551",456.160322052202,1.42703490532727,0.168261530534408,6.08355548880129e-18,1.12183198541567e-15,"CMTM7"
"ENSG00000179091",794.899748923718,1.91978440569461,0.230366934279588,6.23068059983299e-18,1.12916390870558e-15,"CYC1"
"ENSG00000141522",3275.78892252561,1.42378908491431,0.16795941846885,6.33973628983494e-18,1.13819003857691e-15,"ARHGDIA"
"ENSG00000163584",28.8802798438994,-2.32224705585005,0.285291111282144,6.42575644873513e-18,1.14295167944631e-15,"RPL22L1"
"ENSG00000113369",615.637800174592,-1.99590557224015,0.240831711975086,7.14344736833568e-18,1.25895067840118e-15,"ARRDC3"
"ENSG00000169221",1216.49621050737,1.42883289913052,0.168962381706802,7.48090437492667e-18,1.30643793674856e-15,"TBC1D10B"
"ENSG00000169692",569.326157852577,1.79993283179931,0.215543988857545,7.69877828216951e-18,1.33237415135564e-15,"AGPAT2"
"ENSG00000171159",1254.06130595482,2.37781827224123,0.294403071092118,8.16155921089483e-18,1.39985314679723e-15,"BBLN"
"ENSG00000168060",92.0754799326985,1.87364482405974,0.225368164933708,8.48526650279942e-18,1.4424953054759e-15,"NAALADL1"
"ENSG00000183207",284.819001358273,1.46160578959477,0.173319070711676,8.56642490817089e-18,1.44351774110494e-15,"RUVBL2"
"ENSG00000204420",386.278421871306,2.43250913548132,0.302845322215649,8.78804118541678e-18,1.46798496671179e-15,"MPIG6B"
"ENSG00000099797",626.618080397543,1.49268683433482,0.177404462911513,9.4509893125933e-18,1.55173935636681e-15,"TECR"
"ENSG00000125971",509.081908203845,1.45275643425467,0.172458996803333,9.43650512598307e-18,1.55173935636681e-15,"DYNLRB1"
"ENSG00000189403",908.754111608096,-1.3247396144872,0.156773423975712,9.60061681646751e-18,1.56294787325713e-15,"HMGB1"
"ENSG00000099785",1711.16547937421,2.19885165800916,0.26957372025865,9.75834795154706e-18,1.56999713660008e-15,"MARCHF2"
"ENSG00000105677",282.349322308527,1.82099948900305,0.219006575841177,9.8073740964086e-18,1.56999713660008e-15,"TMEM147"
"ENSG00000155366",906.518411663915,1.7311275404543,0.208113535595871,1.21846710010534e-17,1.93444239611765e-15,"RHOC"
"ENSG00000160211",1948.02705809059,1.37198249023814,0.163133489493207,1.23809664203552e-17,1.94949479454937e-15,"G6PD"
"ENSG00000109062",3130.44743021182,1.09091042225539,0.128939720509747,1.26951919210494e-17,1.97523043238788e-15,"NHERF1"
"ENSG00000161847",836.482270344926,1.40289850582682,0.167013985295237,1.27500558883965e-17,1.97523043238788e-15,"RAVER1"
"ENSG00000103152",495.055239003374,2.04805621632347,0.25003431742945,1.32533717966938e-17,2.0367781777159e-15,"MPG"
"ENSG00000110446",1537.26116289246,1.46001396633195,0.174244113072251,1.35935103659855e-17,2.07247090579826e-15,"SLC15A3"
"ENSG00000115756",1198.0454088545,1.55660766715804,0.186683613394985,1.56657024607949e-17,2.36959168718008e-15,"HPCAL1"
"ENSG00000171425",325.408579242924,2.08547797659486,0.256017592782477,1.67598171695568e-17,2.51528193614989e-15,"ZNF581"
"ENSG00000169727",708.115902918568,1.5331354270792,0.184007249114719,1.73884904205196e-17,2.58688496854733e-15,"GPS1"
"ENSG00000175390",1956.2425632426,1.43432766607784,0.17168142731889,1.76127574817593e-17,2.58688496854733e-15,"EIF3F"
"ENSG00000196126",5670.66330225893,1.49404859382404,0.179141101864531,1.76409125913431e-17,2.58688496854733e-15,"HLA-DRB1"
"ENSG00000198840",9037.22811138296,1.96502622879561,0.240550513960592,2.12031633797744e-17,3.08092689775714e-15,"ND3"
"ENSG00000198931",1092.57454218537,1.75203564174163,0.212505414168172,2.13307276107079e-17,3.08092689775714e-15,"APRT"
"ENSG00000080824",1031.53688649529,-1.74215319631456,0.211535610559454,2.35867022263373e-17,3.38134738632791e-15,"HSP90AA1"
"ENSG00000104976",207.34124895005,1.73570105565617,0.210899288508674,2.51660541429662e-17,3.56704697024198e-15,"SNAPC2"
"ENSG00000184897",2059.59066827113,1.49699319961398,0.180431987845886,2.52534298778194e-17,3.56704697024198e-15,"H1-10"
"ENSG00000198763",32744.9937211915,1.71329431395,0.20844901001941,2.91706515233245e-17,4.09027894717564e-15,"ND2"
"ENSG00000175826",1666.1746983387,1.66052036533932,0.201969570375352,3.26489568441428e-17,4.5448294273622e-15,"CTDNEP1"
"ENSG00000104853",839.724660481787,1.13993070902375,0.13676043844869,3.43767351524464e-17,4.75091426099637e-15,"CLPTM1"
"ENSG00000083845",10683.3319603411,2.18266202994552,0.273058541125082,3.93247038005453e-17,5.39591114291768e-15,"RPS5"
"ENSG00000147168",4110.03334691676,1.29300319633492,0.156128592060368,4.22511811982689e-17,5.75634887105493e-15,"IL2RG"
"ENSG00000170684",99.3340715224047,1.5596463151481,0.189950800593682,4.52136732340948e-17,6.11658213258424e-15,"ZNF296"
"ENSG00000005486",509.593273292288,1.30248703544119,0.157506721606947,4.60572264760831e-17,6.18712811612277e-15,"RHBDD2"
"ENSG00000101997",351.86432260718,1.63374387977185,0.199788369572088,5.02785498363144e-17,6.70729821080278e-15,"CCDC22"
"ENSG00000169100",6260.07162673201,1.63482310160839,0.200177229228116,5.46928192813264e-17,7.21206665865329e-15,"SLC25A6"
"ENSG00000170458",4324.26643348424,1.48079363677739,0.180409350857721,5.48132083375003e-17,7.21206665865329e-15,"CD14"
"ENSG00000060558",306.648943904921,1.51113922620872,0.18453192144032,6.01833912438313e-17,7.86478194417687e-15,"GNA15"
"ENSG00000146066",785.149281338317,1.66060754852679,0.203893878584725,6.18128062109163e-17,8.02313518453853e-15,"HIGD2A"
"ENSG00000168061",77.3000944640495,1.87138446736495,0.231826019787549,6.28481195713584e-17,8.10276763064292e-15,"SAC3D1"
"ENSG00000197858",879.676338923961,1.72860778062453,0.21290538537933,6.40710418322415e-17,8.20536475731573e-15,"GPAA1"
"ENSG00000198886",43284.2471821239,1.85448203938878,0.229764294664932,6.67210762561748e-17,8.48815811179548e-15,"ND4"
"ENSG00000104408",673.083941603203,-1.8529423318671,0.229584813621837,6.72434982621887e-17,8.49833948432003e-15,"EIF3E"
"ENSG00000242616",457.368833027693,-1.68890399895607,0.207869909482361,6.77236647770981e-17,8.50308235534677e-15,"GNG10"
"ENSG00000101986",406.418034414067,1.59427551897842,0.195671280500409,7.04524109173724e-17,8.7110897714084e-15,"ABCD1"
"ENSG00000108528",603.181092572828,1.40048200344917,0.170841428329765,7.01130432583636e-17,8.7110897714084e-15,"SLC25A11"
"ENSG00000213977",399.918994851781,1.6033602363368,0.196859839986752,7.07407602467314e-17,8.7110897714084e-15,"TAX1BP3"
"ENSG00000140682",37.5492604648016,2.56988243284244,0.335612779745777,7.55527297278057e-17,9.22531289016221e-15,"TGFB1I1"
"ENSG00000198324",132.06712438052,1.87916188188834,0.233543404264964,7.58771179930052e-17,9.22531289016221e-15,"PHETA1"
"ENSG00000116489",934.785311124208,-1.63811975393686,0.201606896549607,7.64218369166731e-17,9.23310369288862e-15,"CAPZA1"
"ENSG00000174903",2912.0586038926,1.36174454662703,0.16637945848722,8.39836561508328e-17,1.00832877166094e-14,"RAB1B"
"ENSG00000133872",1685.84652095348,-1.09219700337845,0.132687540401364,8.80885364036133e-17,1.05104396541206e-14,"SARAF"
"ENSG00000142227",2241.43161918211,1.61343964225083,0.198868530198579,8.95872563671979e-17,1.06232789803325e-14,"EMP3"
"ENSG00000204257",794.195564157708,1.45126448724733,0.177974890733791,9.0777433640706e-17,1.06983711671041e-14,"HLA-DMA"
"ENSG00000242372",603.956691479335,1.36591474990962,0.16716291339181,9.31312618114889e-17,1.09088508499921e-14,"EIF6"
"ENSG00000198899",24513.732108118,1.71438318713781,0.212319148416939,9.576308216302e-17,1.11491442930401e-14,"ATP6"
"ENSG00000149823",3492.48208287142,2.27073084434776,0.290447831950255,1.07542014296263e-16,1.24450728592242e-14,"VPS51"
"ENSG00000154146",7638.05208092962,2.39303684877157,0.309601144939374,1.17810794532756e-16,1.35517686405643e-14,"NRGN"
"ENSG00000078061",872.700986991616,1.19229900221951,0.145903373496225,1.24510436656494e-16,1.42371755248289e-14,"ARAF"
"ENSG00000006534",692.16511519269,1.59493356809618,0.197462221915974,1.25539961844316e-16,1.42699566096408e-14,"ALDH3B1"
"ENSG00000204394",454.063868774405,1.1696197733155,0.143151441878207,1.30382493748293e-16,1.47332217935571e-14,"VARS1"
"ENSG00000167114",156.464207952694,1.28315111422886,0.157492581759986,1.31372793245575e-16,1.4758312036535e-14,"SLC27A4"
"ENSG00000125898",591.390578579122,1.47485473718714,0.182057352170095,1.34138574772793e-16,1.49814071010777e-14,"FAM110A"
"ENSG00000084207",1740.63144216289,1.61881120849182,0.201153871084117,1.51074868295108e-16,1.67754232366996e-14,"GSTP1"
"ENSG00000206503",57174.0380299457,1.42617622934085,0.176296043353559,1.62402443400953e-16,1.79296030904156e-14,"HLA-A"
"ENSG00000023191",1373.44178365544,1.35872765331541,0.167724865279455,1.68358990353177e-16,1.84810068839116e-14,"RNH1"
"ENSG00000108309",1463.10450193413,3.13062121302609,0.446005150524829,1.71857862620728e-16,1.86489903092273e-14,"RUNDC3A"
"ENSG00000138326",1413.97460634624,-1.92190189002102,0.242411219604834,1.71949804290965e-16,1.86489903092273e-14,"RPS24"
"ENSG00000162144",1256.13156296836,1.83316363471508,0.230255990111166,1.72801680116734e-16,1.86489903092273e-14,"CYB561A3"
"ENSG00000175602",1312.05098354887,2.3705288215364,0.308217569857399,1.77794003875383e-16,1.90805743823805e-14,"CCDC85B"
"ENSG00000163931",9676.41127721545,1.41891944766745,0.175697213905859,1.84326143290674e-16,1.96716956256325e-14,"TKT"
"ENSG00000107021",290.790032760081,1.04725741609731,0.128542845530484,1.88515346939175e-16,2.00076232856439e-14,"TBC1D13"
"ENSG00000203485",508.172991131377,1.84529192158081,0.232328150472462,1.93942525902623e-16,2.04705270471944e-14,"INF2"
"ENSG00000144591",168.041446580111,1.15046407077499,0.141610415342506,1.96824758710963e-16,2.06612219390033e-14,"GMPPA"
"ENSG00000181284",253.133002932053,1.68554909132018,0.211092910620746,2.13518460039968e-16,2.21925663928729e-14,"TMEM102"
"ENSG00000196230",1938.29800719111,1.07694369969493,0.132513907519146,2.13723309874101e-16,2.21925663928729e-14,"TUBB"
"ENSG00000182544",313.559964218259,1.26604754607282,0.156562070120878,2.23047089485142e-16,2.30362074677935e-14,"MFSD5"
"ENSG00000216490",6697.71122754326,1.34542349184105,0.16682793344086,2.32032516037532e-16,2.38360675565828e-14,"IFI30"
"ENSG00000112514",715.647439412656,1.82485219986591,0.230528213165486,2.54866038279344e-16,2.604242869865e-14,"CUTA"
"ENSG00000159792",393.732637400944,1.50993912382915,0.188466383983407,2.58287945489565e-16,2.62524414436748e-14,"PSKH1"
"ENSG00000160685",2609.84636699755,1.32570400108036,0.164577619256442,2.599312750378e-16,2.62804199656638e-14,"ZBTB7B"
"ENSG00000149564",155.710363108814,2.09185173417031,0.268564883948582,2.86031870090098e-16,2.87679174053968e-14,"ESAM"
"ENSG00000122971",194.469803548874,1.58473583572543,0.198653640627483,2.89052670961077e-16,2.89203219227203e-14,"ACADS"
"ENSG00000136286",3146.37051993635,1.11237080603587,0.137630555377147,2.93584054945093e-16,2.90708747190476e-14,"MYO1G"
"ENSG00000149357",1355.12298740319,1.47237394080694,0.183910813268286,2.92899365910854e-16,2.90708747190476e-14,"LAMTOR1"
"ENSG00000169704",530.578360691193,2.86514536814867,0.397905251033229,3.09526498242584e-16,3.04923283653335e-14,"GP9"
"ENSG00000172889",118.678417380061,2.76144112370695,0.379363473419865,3.61870856113821e-16,3.54670364589107e-14,"EGFL7"
"ENSG00000110011",589.420468739412,1.85076591945683,0.235451114232555,3.6736966232563e-16,3.56680559172789e-14,"DNAJC4"
"ENSG00000175221",1263.99592415479,1.83191694714406,0.232848543160719,3.67635349902198e-16,3.56680559172789e-14,"MED16"
"ENSG00000139637",409.524956792836,2.03254613648315,0.261853735470568,4.39702321508538e-16,4.24076982734849e-14,"MYG1"
"ENSG00000160326",280.811174869477,1.11110670157302,0.1383250232891,4.41516900296563e-16,4.24076982734849e-14,"SLC2A6"
"ENSG00000161970",1853.0558490017,-2.01627194573659,0.25960771961657,4.49964600203381e-16,4.30040794522734e-14,"RPL26"
"ENSG00000113387",291.613753024578,-1.74537213290718,0.221728138873542,4.52826869071347e-16,4.30633869052503e-14,"SUB1"
"ENSG00000105963",1144.44100309256,1.67810335877752,0.212728498984403,4.71655504059067e-16,4.46330159259836e-14,"ADAP1"
"ENSG00000196924",24665.9173417302,1.51445336845094,0.191122879913724,5.19230144531473e-16,4.88941719433803e-14,"FLNA"
"ENSG00000110848",59.1290622270753,-2.14246586317787,0.278940458315958,5.44221576457459e-16,5.07499829308145e-14,"CD69"
"ENSG00000185800",225.475098061407,1.42608717198966,0.179589743244744,5.44003418792014e-16,5.07499829308145e-14,"DMWD"
"ENSG00000140988",35280.7056221876,2.16793164825671,0.282783530735049,5.47567448069945e-16,5.08153172822398e-14,"RPS2"
"ENSG00000125652",788.856140624799,2.26959561110004,0.298392963921999,5.56731977596858e-16,5.14174100463252e-14,"ALKBH7"
"ENSG00000198888",28455.8840436582,1.79914627583414,0.230109604348838,5.94512201071284e-16,5.46439204908104e-14,"ND1"
"ENSG00000103653",4802.04987661142,1.09441417567569,0.136852963302477,6.03784665001232e-16,5.52319210222555e-14,"CSK"
"ENSG00000074370",5583.98151613058,1.15919509721878,0.145233590098308,6.22172512792496e-16,5.66442368281699e-14,"ATP2A3"
"ENSG00000177697",682.727148669289,1.8911937095249,0.243232610308293,6.36690418299657e-16,5.76925610166812e-14,"CD151"
"ENSG00000185475",299.119795039399,1.326760179404,0.167016700123465,6.39725047846377e-16,5.76953904653939e-14,"TMEM179B"
"ENSG00000130159",937.476844243126,2.60748360806042,0.355673000815087,6.82855366071071e-16,6.12974373001181e-14,"ECSIT"
"ENSG00000116649",343.443432695868,1.64449629633126,0.209565106839798,7.11950202663217e-16,6.36119227588856e-14,"SRM"
"ENSG00000176731",34.9462452911504,-2.56998098686144,0.349457456761433,7.27811069031179e-16,6.47280122041155e-14,"RBIS"
"ENSG00000132128",352.074955774014,1.36927469717755,0.172994858357137,7.45755802688789e-16,6.60182901827264e-14,"LRRC41"
"ENSG00000159720",2543.83104357924,1.28302665045922,0.161878489297207,7.98470474996498e-16,7.03606322233152e-14,"ATP6V0D1"
"ENSG00000116221",269.25976811199,1.41456037459716,0.179213453693446,8.15503513045497e-16,7.15334360073242e-14,"MRPL37"
